symbol,0_ax,0_ay,0_az,0_gx,0_gy,0_gz,1_ax,1_ay,1_az,1_gx,1_gy,1_gz,2_ax,2_ay,2_az,2_gx,2_gy,2_gz,3_ax,3_ay,3_az,3_gx,3_gy,3_gz,4_ax,4_ay,4_az,4_gx,4_gy,4_gz,5_ax,5_ay,5_az,5_gx,5_gy,5_gz
0,-3.937465429,8.328056335,-3.282019138,-0.476622939,-0.143121615,-0.621317267,-8.504038811,-4.642593861,0.474076092,0.086015925,-0.72896868,-0.293492496,-9.116387367,-5.957675934,2.087251663,-0.164492697,0.357566595,0.106555156,-6.779527664,-6.713085175,2.957588434,-0.313065916,0.194783613,0.0311685,-5.159767628,-8.406470299,4.206228256,-0.237283871,-0.132007122,-0.074136183,-0.787732482,-5.55363369,-8.038941383,-0.231286466,0.610978425,-0.12084578
0,-4.625234604,9.274413109,-5.102902412,2.044230461,0.765429616,0.978867412,-7.591203213,-4.062568665,-2.597841263,-0.709615529,3.408314943,0.108251475,-4.182284832,-3.891374588,-3.869227171,-1.085827231,3.195207834,0.389520317,-2.94920826,-3.346067429,-6.405414581,-1.119483352,2.243451357,-0.654339612,0.979876995,-5.085543633,-7.106352806,-0.8151986,0.338447422,-2.14357686,10.58710098,-0.314254999,0.986461341,3.106504202,0.541069388,-0.521258116
0,-2.441013098,-2.441013098,-9.112197876,0.383857489,-0.262433052,-1.885272741,2.442808867,-2.510448456,-9.120577812,-0.318391234,-0.44094345,-1.480614543,3.585499763,-1.02117908,-7.982076645,-0.459974915,-0.30650273,-1.416796207,0.571644783,-1.245048285,-9.808346748,-0.825199604,-0.295511812,-0.877782226,1.745461941,-1.789757013,-8.70336628,-0.1458029,-0.614312947,-0.49132672,10.58051682,0.338198215,1.662259221,0.303750724,-1.350336313,0.537630796
0,0.435766906,-1.359377265,-9.620392799,-1.244823456,-0.374154359,-0.257257611,-2.707381487,-1.456347346,-9.572505951,0.403070062,-0.972917974,-0.131836146,-3.278427839,-1.231879592,-8.672839165,0.469216108,-0.832751393,-0.210498989,-5.726025105,-4.382210732,-6.80526638,0.446479172,-0.401773542,-0.219172448,-3.908134937,-7.949154854,-6.148623466,0.739711642,-0.276352644,-0.090381712,8.348407745,-3.263463259,-3.65673089,-0.243537188,0.037990622,0.348144025
0,-0.843999088,2.703191519,-11.34011555,0.911304533,0.054754265,0.774333537,-2.931250811,-2.404499531,-8.648896217,0.606139183,2.313606024,1.462755799,-0.542314291,-2.09144187,-7.6959548,-0.178873986,2.497981787,1.733505011,-2.107004881,-5.016108036,-8.656677246,0.221172318,1.888579845,1.530284643,-0.201123193,-5.570394039,-8.009013176,-0.422509551,1.324897289,1.081560135,9.54257679,-2.202777863,2.550553322,-1.384985447,1.191156864,-0.036954932
0,-3.88838172,-4.843118191,-7.212900162,2.191505671,-0.345125467,1.454781532,4.096687794,-3.95422554,-7.90545845,0.186285466,0.991459548,0.364451468,6.532313824,-3.03241086,-6.025315762,0.226198971,0.833747029,0.181257963,5.327370167,-4.558193684,-8.457948685,0.19480662,0.449785173,0.068187006,7.123113155,-3.335292816,-7.355960846,0.151410401,-0.426956713,-0.141781494,8.629741669,-3.75789094,5.134028435,0.536914051,-1.34554255,-0.338296205
0,-1.66405499,-3.923099279,-8.375943184,-1.168389559,0.329064041,-1.007215142,0.023344656,-3.122796774,-9.096035957,-0.314929068,-1.681196451,-0.702959716,-0.783542454,-2.432632923,-7.867148876,0.161882654,-1.448217273,-0.673097134,-3.414305687,-5.318990231,-7.724088192,0.273237914,-1.587430954,-0.536626101,-2.664283752,-8.124539375,-6.082180977,0.705356359,-1.243227959,-0.388660282,8.606396675,-3.881198645,-2.564320803,0.396030664,-0.822356641,0.268114805
0,-1.039136529,2.925863504,-10.18006611,-0.785820663,-0.17081891,-0.815730989,-5.101106644,-4.426506042,-7.087198257,0.191878185,-0.817386985,-0.271387905,-3.097057819,-4.485765457,-5.378848076,0.131522164,-0.571491301,-0.281606466,-5.625463486,-6.8190341,-4.117638111,0.238749444,-0.274073035,-0.074826926,-3.373003483,-9.825705528,-3.025826693,0.144885555,0.119665422,0.04197941,6.373689651,-5.330961704,-4.030843735,-1.002549648,1.640305877,-0.104200773
0,-2.01063323,1.938803673,-8.001830101,2.262213469,0.273403108,2.094882011,-1.488670707,-5.709863663,-6.795090675,0.396944702,2.471933365,1.709368229,2.34104991,-4.112849712,-5.825389385,0.52248013,2.078261137,2.325268507,-1.51620543,-6.334183216,-6.440730572,1.977820039,1.871268988,1.038790822,1.643703222,-8.689599037,-4.012288094,1.495395064,2.020925045,-0.226338148,6.55865097,-7.932992935,0.255594045,-0.721315563,0.660247684,2.103593349
0,-7.783347607,1.441382885,-6.992622375,-0.429217964,-0.771637201,0.061394468,-2.046548128,-8.559108734,-4.506715775,0.248870701,-0.145594388,0.000791291,0.182567179,-8.068272591,-3.141951323,0.177196071,-0.141384229,0.138779894,-0.368725836,-9.510253906,-2.509251356,0.160983965,-0.095105886,0.088294171,3.29399085,-9.93464756,-1.216915011,0.022511443,-0.06409549,0.040514648,5.053818703,-8.413653374,-0.049083635,0.004273717,-0.004620602,-0.448419571
0,-11.86147976,1.403073668,-7.079416752,0.50197047,0.961308062,-0.486292928,-2.75227499,-8.747062683,-5.096916676,-2.246149778,1.111969352,0.120102718,1.265400052,-5.052022934,-5.962464809,-1.817142487,0.523084581,0.583401382,-0.75720489,-4.508511543,-8.04133606,-1.336267948,-0.252767414,0.847040296,-0.183764338,-5.315398693,-7.67620182,-0.378167242,-0.294329256,0.663437486,10.18186188,-1.507825375,-0.684776604,-0.545277953,-0.208888158,-0.399017185
0,0.480660498,0.050280798,-9.360608101,-0.326152056,0.140376195,0.553154647,-1.139698029,-1.848417878,-9.694018364,0.042605739,-0.215636581,0.140209898,-1.46652329,-0.760796368,-8.184995651,0.311954051,-0.36309576,0.295509309,-4.270276546,-2.383549213,-7.392474651,1.906712651,-0.220942155,1.352116466,-1.701166987,-5.81521368,-6.324605942,1.311634183,0.277326971,1.490627885,8.57886219,-2.781605482,-3.507085562,-2.445072889,-1.12316525,1.288120985
0,-0.052675121,5.465044022,-8.463335991,-1.739912629,0.878615677,3.679753304,-6.888469219,0.911040187,-6.796288013,-0.113457873,-0.111771718,1.963837147,-7.136281967,1.015193224,-5.05980444,0.090242535,-0.024602845,0.543586552,-8.605199814,-1.549726009,-4.042216778,0.065508179,0.103568956,-0.21291393,-6.110313892,-5.074170589,-4.109856606,0.006665393,-0.01908738,-0.64765662,6.561644077,1.33483541,-6.086370945,3.022879601,0.687412322,0.080891743
0,-3.201210737,5.408777237,-8.135313034,0.844458222,-1.615738988,-4.368841171,-2.508652687,-6.009752274,-6.273726463,-0.173379913,-0.455857366,-4.357671261,0.47766757,-6.840582848,-5.463248253,-0.491400689,-0.473352313,-3.257334709,0.185560092,-6.511363506,-5.802044868,-1.029467106,-1.444417,-2.627505541,5.02269268,-7.484655857,-5.593140125,-0.576975226,-2.000908852,-2.524548054,9.003255844,-4.25291729,3.842290878,0.983932436,-0.020466652,-0.773862839
0,-0.67460072,-5.175330639,-7.286525726,0.721950948,0.355163395,-0.408394307,3.91950798,-2.697205544,-8.84283638,0.086948045,0.127250627,0.205724657,3.762679815,-0.855372131,-7.370925426,-0.086460896,0.054494243,-0.095049202,0.319043636,-3.397545338,-8.884737015,0.509064436,0.737544119,1.110963583,4.07035017,-6.231227398,-6.37488699,0.835986376,2.207881689,3.391754389,8.530376434,-5.045438766,2.680445433,-3.447501898,0.081800289,0.558137476
0,-4.257706165,1.951373816,-9.074486732,-1.230841637,1.224565625,4.142484665,-3.617224455,-5.004734993,-7.138077736,-0.311733246,0.647640228,3.130186319,-3.039593935,-4.500730038,-6.318021774,-0.389400065,0.227336019,2.282790422,-6.436540604,-5.735003948,-5.528493404,0.097333439,0.407440245,1.461440921,-4.846709728,-7.334412098,-5.479409695,-0.426637501,0.130185068,2.395850182,7.480465889,1.811305881,-6.801076412,-1.405758381,0.013755489,-0.210728839
0,3.207196712,3.941056728,-8.469920158,0.305559367,0.063942313,0.624395311,-4.719810486,1.766412258,-8.981706619,0.195606664,0.558689296,-0.020381162,-1.310293674,1.078642845,-7.063254833,0.513425291,-0.244716451,-0.925968111,-6.976460457,-8.483687401,-4.950264454,0.679376125,-1.529639363,-4.363780022,-2.631960392,-11.80102253,-3.434657335,0.440900415,-2.164429426,-3.814602852,5.73380661,-7.395467281,-0.977482677,4.037559509,-2.033447504,-0.011255035
0,-4.13380003,3.486135244,-9.120577812,-1.728061438,-1.797901869,-1.567020178,-1.793946981,-6.443723679,-2.675656796,2.087145567,-1.54830265,-0.748633623,0.504603744,-10.63259315,-0.396859139,1.114909291,-0.064950347,0.133320332,0.991848588,-10.34706974,1.001425862,0.376570135,-0.21455048,-0.152858734,2.83368206,-9.096633911,2.701994181,0.312933564,0.067067191,-0.010885142,0.550694466,-9.455183983,-0.59319371,0.017589726,0.053703513,0.194876775
0,-8.782978058,4.472596645,-5.185506344,1.285484433,0.687930465,0.355678231,-4.606080055,-8.70037365,-0.98825711,-0.436504215,3.080741167,2.098994732,-3.352053165,-8.440589905,-1.016988993,-0.824966669,3.010781288,3.952750921,-4.92392683,-6.352140903,-2.925265074,0.044468887,0.988550842,3.21875453,-4.69407177,-6.902835369,-2.764845371,-0.182688236,0.265742034,1.503144979,4.996953487,-0.715304196,-8.017991066,-0.643683255,-0.146835566,-0.078634039
0,0.518969655,7.324834824,-7.036318779,-0.356512547,0.262617141,0.353947163,-8.743471146,-0.879315376,-6.325204849,-0.131434485,0.477861106,0.138212487,-9.284588814,-2.223129511,-4.658156872,-0.217224091,1.772658706,0.288584977,-3.937465429,-1.247442603,-5.778101444,-0.374719054,1.586040139,-0.012108525,-4.865265846,-6.121088505,-5.712257862,0.441033572,-0.434280515,0.101635128,7.309271812,-0.344184041,-5.090930939,0.229181096,-0.671486259,0.22297354
0,0.365732938,5.216034412,-5.717046261,-2.238863468,-1.192422986,-0.928783894,-10.42787838,-1.152268291,-5.497367382,0.487360418,-1.861495137,-0.160332412,-7.288919926,-2.193799019,-1.491065145,0.686666548,-0.613969386,-0.349784434,-8.887130737,-5.190295219,0.790126801,0.416917622,-0.202432916,0.073912889,-6.25936079,-7.232653141,1.233675241,0.298152804,0.072127275,0.022271717,1.566486239,-3.301772356,-7.664828777,-0.04140019,-0.145370811,0.128296733
0,-0.949349344,8.863786697,-4.685691357,-0.157970876,-0.058964442,0.063658185,-10.97258663,-2.852836609,-1.9926759,-0.180703714,0.43871206,0.20292829,-9.214554787,-3.116212368,-1.064276934,-0.570098281,1.238420486,0.261420339,-9.408494949,-4.695867538,-0.598580897,-1.274215341,1.688839674,-0.054586589,-5.921761036,-6.962094784,-2.842660904,-1.910573483,0.903179348,-1.590829492,6.784316063,-1.079839945,-5.622470856,-0.882971883,1.060260534,-0.964548051
0,1.866973877,5.10948658,-8.569883347,0.484526515,0.559031487,0.040222015,-4.648579597,-0.779352367,-8.500447273,-0.066718683,0.976412475,-0.054470144,-2.942025185,-0.229256496,-7.201527119,-0.15184249,0.780349851,0.169007242,-4.478582382,-2.312916756,-7.715708256,-0.154472277,0.307969689,0.325585425,-4.220593929,-5.32138443,-6.7059021,0.087493561,-0.332546204,0.664236486,8.40467453,1.850812197,-4.187672138,0.268463314,-0.793727219,0.339222282
0,2.106406212,4.073343277,-7.572048664,-1.350019932,-0.268425256,-0.284022778,-9.421664238,-2.372774839,-5.177724838,0.713732541,-2.161105394,-0.101475649,-9.361805916,-3.349658966,-2.94920826,0.752181292,-1.323313117,-0.098644525,-10.40154076,-4.743155479,-0.913434505,0.229295075,-0.689665616,0.151811525,-7.4116292,-7.765390396,-0.953539431,0.416265786,-0.552127182,0.254369736,1.568282008,-1.982500076,-8.599812508,0.081906043,-0.157222047,-0.072375514
0,0.272952914,11.46162796,-7.536732674,0.952850521,0.411090642,0.18643178,-7.34518671,-0.867343783,-4.907166481,-0.704821765,2.898311853,0.060979646,-3.619020224,0.240629539,-5.214238644,-0.624827087,1.596221685,0.239848405,-6.346155167,-2.452386141,-6.045667171,-0.407875896,0.711977363,0.252081066,-3.801587343,-5.204661369,-6.438336372,-0.356994778,0.054017503,-0.046172563,7.288321495,0.167602658,-5.462649345,0.045686502,-0.085715093,-0.393024981
0,3.118606567,3.911726236,-7.872536182,-0.666908681,0.386855513,-0.378699601,-5.579971313,0.984665632,-7.091986656,0.231293574,-1.212472916,-0.193888739,-7.487050056,0.001795743,-5.02568531,0.805977941,-0.937681496,0.324671358,-8.226297379,-4.262494564,-3.112022161,0.955150664,-1.072234511,-0.22423254,-8.016195297,-7.922218323,-1.790954113,0.995245814,-1.351620317,0.335597396,1.305505037,-1.461135983,-9.577893257,0.056206148,-0.505835116,0.239751711
0,-0.750021875,8.25622654,-3.946444035,0.21620895,-0.737015545,0.14848116,-9.580885887,-2.029189348,-1.129522204,0.265515715,-0.59847182,-0.112927414,-10.35964012,-3.062340021,0.863153696,-0.175944462,0.328271359,-0.041652009,-8.572277069,-5.238780499,1.728103161,-1.011091113,1.461135983,-0.222101972,-6.946531773,-8.57886219,-0.180172861,-1.864899516,1.098658323,-0.978692591,6.074399471,-1.629337311,-5.962464809,-0.019029297,1.839113832,-1.022206306
0,0.39566198,2.925863504,-7.065649033,0.880544603,0.455832422,0.506814957,-3.922500849,-0.474076092,-8.120947838,-0.255805999,0.475863725,0.482031822,-2.288374901,0.334606737,-6.771147251,0.066806361,-0.703053474,0.026925432,-7.585217476,-3.617224455,-5.453670979,0.224368155,-0.403637797,0.51493907,-5.273498058,-5.991795063,-5.710462093,-0.037943233,0.159347132,-0.023801669,8.33523941,0.772169411,-5.630252361,0.100548454,-0.747520685,0.461862743
0,1.122339249,6.440132141,-5.737996578,-0.996746242,-1.303611755,-0.36724782,-8.774598122,-0.657241881,-4.06975174,0.462992102,-1.442973018,-0.240494773,-8.068870544,-1.822678924,-0.753014803,0.253097296,-0.75698328,-0.104370408,-9.434233665,-4.647382259,1.792151332,0.382295996,-0.993270636,0.015455611,-7.694757938,-8.457948685,1.574267864,0.600692511,-0.591942012,0.248377532,-1.310892224,-3.12938118,-8.490271568,0.005605318,-0.266013831,-0.021375202
0,-1.474304795,10.49551773,-4.823963642,0.727410495,0.364750922,0.25394395,-10.55358028,-2.133342505,-2.020809174,-0.582980335,1.830900669,-0.064457148,-7.715708256,-2.199186325,-2.318902493,-0.991816282,2.178797007,-0.039121967,-6.928574085,-3.487931013,-4.011090755,-1.312432289,1.679518461,0.062860601,-3.95302844,-4.777873039,-5.937324047,-1.311486244,0.687326849,0.001631906,8.535763741,1.58085227,-4.911356449,-0.622910261,0.540536761,-0.432839841
0,2.927659273,4.294817924,-8.556116104,-0.786220133,0.959843338,-0.258322895,-5.330961704,1.239661098,-8.635726929,-0.467663676,0.037234407,0.061112806,-3.384975195,3.692645788,-6.265944958,0.246172979,-0.336064279,-0.168420404,-6.420977592,-2.110596418,-5.61768198,1.640392423,-1.11005199,-1.324800611,-3.488529682,-9.194203377,-5.029276848,1.682351828,-0.349990189,-2.265817881,6.75558424,-3.395749569,-4.631819248,3.830894947,0.58900702,-0.18236573
0,-3.317934036,1.310293674,-7.779756069,1.11823535,-1.135830045,-2.928315639,-0.131089225,-5.361489296,-6.7903018,0.860741258,-0.218832418,-2.283436775,2.473934889,-8.013202667,-4.582137108,0.674815297,0.039580312,-1.59230113,3.140155554,-8.462737083,-4.854491234,0.046066809,-0.088581041,-1.064872146,6.042674541,-6.948925972,-2.907307625,0.03875697,-0.256378651,-1.121573329,6.622699261,-7.631308079,4.801217556,-1.142101407,0.08699353,-0.018179359
0,-6.788506508,-2.035175085,-6.634671211,-0.939753711,2.036708832,3.24045825,-0.829034567,-6.066617489,-6.035491467,-1.503382802,0.063333787,4.368974686,-3.973380089,-3.62440753,-5.627259254,-0.940949142,-0.558441579,2.466018677,-6.101335526,-2.991707563,-5.060403347,-0.173780486,-0.586333394,3.394925356,-5.432121754,-5.339940548,-4.97600317,-0.000258931,-0.372893721,1.570523977,5.477613926,1.127127886,-8.004223824,-0.532894015,-0.313152492,-0.045876656
0,3.743525028,6.816040993,-6.452702522,-0.333209544,0.137047201,0.308805883,-7.965316296,1.969929814,-6.522736549,0.051527463,0.029511124,-0.302946866,-6.929771423,0.455520093,-4.993960857,0.842064321,1.050664783,-3.660943031,-5.035262585,-6.792097569,-4.895793438,-0.475654393,0.243919685,-4.363780022,1.591626644,-8.677627563,-3.708807468,0.284570485,-0.728697419,-3.495151758,7.810882568,-6.960897446,0.612348258,2.071317673,0.388334781,-0.437100977
0,-3.516662836,-1.559901834,-7.437367916,0.58852452,-0.40651226,-0.44847548,1.296526313,-5.906198025,-7.052480698,0.350072354,0.07092391,0.235818833,0.292706072,-6.815442562,-5.049628735,0.548180044,0.324276567,1.71259892,-0.135279283,-10.60565662,-4.606678963,0.304530531,0.947937012,0.976605058,3.963802814,-9.805953026,-3.111423731,-0.905081689,0.6901232,3.106791735,7.076423645,-4.388196945,-2.864808321,-2.972386599,-0.570684075,-0.713541269
0,0.256192625,4.928715229,-7.973097801,-1.056801438,1.608199716,2.187295198,-5.893029213,0.611749709,-7.003396988,-0.898436546,-0.442807674,2.083148718,-5.970246315,1.21930933,-5.201668262,-0.315629393,-0.530478001,1.327633142,-8.440589905,-1.015791774,-4.673719883,-0.013855226,-0.027993204,0.346225262,-6.567629814,-4.667734146,-5.497367382,-0.018901343,0.069330916,-0.001830257,5.202266693,4.789844513,-7.259589672,1.714448571,0.405379295,0.13721846
0,0.766782165,6.590974808,-8.271191597,0.709833384,-0.894677103,-2.306857586,-4.63062191,-3.07910037,-6.999206543,0.614794612,-0.310846031,-3.763244629,-1.324659586,-6.218657017,-5.348320484,0.255361021,-0.030062409,-3.992644787,-1.773595333,-8.319077492,-4.756323814,-0.783653677,-0.634936869,-2.918726683,4.953257084,-7.758207321,-3.894966125,0.312800407,-0.727499008,-2.193778276,6.697522163,-4.777274132,3.331102848,1.642808557,0.046512868,1.261755347
0,-7.459515572,-3.007270575,-4.212812424,0.516484916,-2.199246407,1.679422617,2.223129511,-12.16495991,-1.913064599,1.328665733,0.08956632,0.917598426,2.937236547,-8.545341492,-0.523758292,0.370411336,0.261691332,0.727347434,3.643562078,-9.718560219,0.0,0.386823446,0.442860842,0.407745212,5.979823589,-8.310697556,2.430238485,-0.121700928,0.154553369,0.364226788,2.209362268,-9.070297241,2.785795689,-0.663657248,0.655986547,-2.097340822
0,-8.724316597,-0.976285517,-3.75669384,1.044331431,2.522077322,0.687380016,-0.150842398,-7.601977825,-5.020896912,-1.959322929,0.930871725,1.144503236,0.020950332,-4.591714382,-5.720637798,-1.258802176,0.062217526,0.833875537,-2.406893969,-6.829808235,-6.329394817,-0.436372161,-0.137983426,0.662480414,0.502209425,-7.869543552,-5.949894428,-0.54195416,-0.158372819,0.916441679,7.976090908,-2.646326303,-2.517631292,-0.679103792,-0.121535152,-0.196081221
0,1.754440665,2.019013405,-8.248445511,0.039106037,-1.441032887,0.301881582,-3.999119282,-4.324747086,-7.938978672,1.464755416,-0.824710786,0.345409572,-4.639600754,-7.775566101,-4.552806377,0.348439932,-0.722894311,1.746022105,-6.963292122,-8.838047028,-1.957958221,0.455134571,-0.617492855,1.721635699,-4.667135715,-9.003255844,-1.477896333,-0.180025041,0.270136327,1.833115697,3.330504179,-3.678279877,-7.407438755,-1.932806015,-0.238982335,-0.213658363
0,2.028590679,9.413882256,-6.95012331,-0.047581173,1.177293777,1.38593781,-9.725144386,1.758032203,-5.296842575,-0.055666398,1.516509771,0.585630357,-5.243568897,0.802098453,-4.752133846,0.037910622,1.322311401,-0.377748042,-5.207653999,-4.71442318,-4.967623234,-0.073244624,0.11848288,-4.15059042,-0.615341187,-8.373548508,-3.833312273,0.855560899,-1.306478977,-3.451342106,5.997182369,-5.628456593,-2.229115486,3.189196587,-1.331427693,0.483434647
0,-5.324377537,2.47034359,-6.109117031,-0.072348952,-2.236264944,-1.996994019,-1.754440665,-9.094838142,-2.04235816,1.340117574,-1.251222491,-1.124011874,-1.622752905,-9.738312721,-1.173817158,0.942600191,-0.201173112,0.584599853,-2.597841263,-10.43266678,0.961320996,0.845027268,0.90532577,1.385273337,2.78519702,-9.94602108,4.093695164,-1.343977332,1.680967331,2.254301071,3.070720196,-6.936355591,-4.109258175,-1.259548545,2.043381453,-1.327941895
0,-4.759316921,5.168147564,-7.094381332,0.98241204,0.885673165,2.738711119,-4.85987854,-3.094663382,-6.205488682,-0.580050766,0.894918501,2.434691191,-3.963802814,-1.798735738,-5.387228489,-0.434541345,-0.124206588,1.769857764,-8.262810707,-2.410485506,-4.608474731,-0.066586621,0.103835277,1.183935285,-5.539866447,-5.074170589,-5.515324593,0.005600112,0.526602626,0.26076141,6.086370945,0.529744148,-7.962323666,-0.288811624,0.195119515,0.302869588
0,1.729300261,5.673349857,-8.726112366,0.647647619,-0.175612673,0.559546351,-4.036829948,1.514409781,-7.915035725,0.11371322,-0.11230436,-0.2494165,-5.840952873,0.08200559,-6.510166168,0.6484496,-0.365758955,-1.750362158,-4.632417679,-3.57412672,-5.741588116,-0.14408578,-0.764235258,-2.129886389,0.051477961,-9.349235535,-3.178464651,1.656518817,-1.740714073,-3.088480949,5.454269409,-5.811023712,-4.556397915,1.751467109,-0.251099914,-0.390361786
0,-4.379218102,3.058748484,-8.143095016,0.637394249,-0.469496965,-2.506464481,-1.41743958,-7.409833431,-5.86429739,0.06537611,-0.7346946,-2.809552193,1.966338396,-6.644248486,-4.643192291,0.013675488,-0.500117481,-2.02187562,0.218482032,-8.167037964,-4.655762672,-0.545163929,-0.386193812,-1.112942934,5.545852184,-6.504778862,-3.847678185,-0.070034809,-0.512978137,-0.603580654,7.816868305,-6.528123379,3.747116566,0.025845651,-0.287053138,0.078494862
0,-2.021407843,-3.002481937,-8.055103302,-0.552124739,-0.018217457,0.297620445,-0.638685822,-6.813047886,-7.469092846,0.830513954,1.444603324,3.048692465,-0.688966632,-8.052709579,-4.356472015,0.35096997,0.911912024,4.276995659,-2.822907686,-8.931426048,-3.758489609,0.387489259,0.771100461,2.714743614,-0.982271314,-8.578263283,-3.203605175,-0.397874922,0.621279418,2.381468773,6.692134857,-2.313515186,-4.493546963,-2.206982613,0.060894158,0.086351305
0,1.368954539,5.699687481,-7.424199104,-0.516570985,0.497911006,1.786350131,-8.396893501,-0.653650343,-7.245223522,-0.23383458,-0.152518705,0.569251657,-6.232424736,0.540518582,-5.038255692,-0.23533386,0.392987162,-0.007429868,-9.665286064,-2.977341413,-4.338514328,0.46991533,-0.308960974,-0.334489077,-5.506345749,-6.995615482,-5.346524715,0.388967991,0.033111371,-0.399579406,6.430554867,-0.026936142,-6.567031384,0.586316407,-0.075328603,0.033886231
0,-1.477297783,5.785284519,-7.738454342,0.923288941,-1.217590332,-2.848819017,-5.419551849,-5.228005886,-6.428160667,0.044336822,-0.892755568,-3.360169172,-1.671836495,-5.902606487,-4.471399307,-0.444128871,-1.37244916,-3.76480794,-2.183623314,-6.450906754,-2.913892031,0.1404773,-2.684270382,-1.430130243,-3.009665012,-9.412685394,-1.501839519,2.082764149,1.078151703,2.837142706,2.282389164,-7.15304184,-5.279483795,-2.5619874,0.390598506,1.578410029
0,-5.145401478,9.316313744,-6.827414036,0.269606143,0.081652604,2.776395321,-6.514954567,-4.835935116,-3.900353193,0.126896068,2.38431406,1.679274082,-4.26488924,-2.539180279,-4.345098972,-0.111894466,1.271577358,2.357759476,-6.779527664,-3.785425663,-4.840125561,-0.03422872,1.267388105,1.024542689,-3.913522005,-5.626061916,-6.132461548,-0.677910566,0.97322154,0.736142933,8.215522766,1.369553208,-5.530887604,0.108005419,0.045181267,-0.026168965
0,1.902290225,4.879033089,-8.238268852,0.23405239,-1.01705122,-2.230157375,-4.634811878,-4.758718491,-6.976460457,0.832378149,-1.21926415,-4.300013065,-3.705215931,-5.912782192,-5.617083549,-0.592336059,-0.31142965,-3.337097645,-2.435625792,-7.463107109,-4.399569988,-0.822935879,-1.898492813,-2.289678574,2.381155014,-9.28698349,-4.172109127,0.25154677,-2.364169598,-1.815870047,7.537331104,-6.644248486,0.387281865,0.391370058,-0.686666548,-0.263726532
0,-1.792749882,1.547930241,-8.478300095,-0.669571936,-0.275482744,3.344589472,-3.900951862,-7.021952629,-6.1953125,1.041705847,1.198523521,4.368974686,-5.188499451,-4.337915897,-4.971214771,0.218076214,-0.052965943,4.276995659,-8.017393112,-4.434287548,-3.444833279,0.397476256,1.008258581,2.565471172,-3.598668575,-5.509338856,-4.401365757,0.144219756,-0.282611191,0.557175756,6.725655079,-0.183764338,-6.571221352,0.527193367,-0.748852313,0.007121056
0,2.61879158,7.224273205,-7.023149967,-0.77077359,0.044101462,-0.481232852,-9.069099426,-1.012200356,-5.411770344,0.064443991,-0.460118502,-0.154073879,-7.753418922,-1.934613585,-3.204802275,0.232990146,-0.298912615,0.079656824,-9.351630211,-4.801217556,-1.116353393,0.352335006,-0.086051002,0.245556235,-5.426136017,-6.532912254,-1.097198844,0.614141703,0.121396504,0.008156749,3.899156094,-2.793577194,-7.035121441,0.338638663,-1.237949252,0.748556376
0,-1.898698688,9.358812332,-4.685092926,-1.168789029,-0.232338861,-0.891632199,-8.597417831,-2.071688652,0.383091807,0.024229648,-1.750572801,-0.393362552,-7.092585564,-3.217372417,2.624178886,0.209287643,-0.987083912,-0.15177539,-8.326260567,-5.031072617,4.999347687,0.285355479,-0.860376835,0.176046669,-6.482032776,-6.388654232,6.22464323,0.206804991,-0.162633941,-0.004227138,-2.78519702,-3.554972172,-6.930369854,0.081772886,-0.178660825,0.087549746
0,-1.720321536,13.98524475,-5.182513714,0.702376366,0.358758718,0.882193208,-8.967939377,-2.53738451,2.300346613,-0.431710452,4.363605499,0.560063601,-4.421717167,-1.948979497,-1.58204937,-1.053735733,2.461895227,0.362222522,-6.734633923,-4.005105019,-2.911497593,-0.663809597,1.903094292,0.295757592,-2.806147337,-5.451276302,-4.899983406,-1.298702836,1.583893657,0.115084291,8.734493256,0.397457749,-4.783858776,-0.703072608,0.44745788,-0.362930804
0,4.229572773,4.097286224,-8.773999214,0.398105621,0.449174434,0.622664213,-3.137162685,1.242055416,-9.151703835,0.017571645,0.896782696,0.296007186,-1.447967291,1.10498035,-7.828241348,0.040440664,0.664633751,0.245441124,-1.823277473,0.973292589,-8.675831795,0.962341309,-1.249204278,-2.096995831,1.452755928,-11.36106586,-4.596502781,2.703822851,-2.51796937,-4.339519978,9.600639343,-4.28224802,0.90625155,4.341963291,0.150111407,-0.570261061
0,-3.684265614,-1.717328668,-7.423600674,0.969362378,-1.079103827,-4.368841171,1.933416367,-5.739792347,-7.67620182,-0.019446857,-0.532158077,-2.376648664,3.128782511,-3.1964221,-6.998009682,0.055487752,0.078196734,-0.97070986,1.392299175,-5.310609818,-8.225100517,-0.712146699,-0.142244548,-1.054086208,5.185506344,-3.73813796,-7.472085476,-0.533698201,-0.721506774,-1.170443058,9.959189415,-2.165665865,5.781094551,0.225452617,0.218023047,-0.255736947
0,0.16520834,-6.130067348,-7.48106432,-0.565973341,0.394711941,2.851231337,3.621414661,-4.836534023,-7.338602066,0.762868583,-0.003113096,4.368974686,-0.690762401,-5.116071224,-6.190524101,0.32020998,-0.417425066,3.567785025,-4.79283762,-6.514356136,-4.966425896,1.119070768,0.283601373,3.243921757,-1.749053478,-9.333672523,-4.749141216,-0.035280034,1.128086686,2.286126137,7.789932251,-4.609671593,-4.448653221,-1.555030823,0.358240604,-0.021508362
